comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type
C2826,U682,I142,I learned something useful about gaming here. Reference 2826,2026-07-24 00:07:31.819982,False,GENUINE
C2827,U565,I429,This was a surprisingly interesting post. Reference 2827,2026-08-09 08:14:31.819996,False,GENUINE
C2828,U612,I462,I really enjoyed this post about sports. Reference 2828,2026-08-11 05:25:31.820010,False,GENUINE
C2829,U500,I426,I really enjoyed this post about music. Reference 2829,2026-07-24 08:12:31.820023,False,GENUINE
C2830,U288,I482,Thanks for sharing this information. Reference 2830,2026-06-06 04:42:31.820037,False,GENUINE
C2831,U455,I266,I learned something useful about food here. Reference 2831,2026-07-15 23:40:31.820051,False,GENUINE
C2832,U940,I56,This is an interesting perspective on food. Reference 2832,2026-07-03 11:41:31.820065,False,GENUINE
C2833,U505,I134,This is an interesting perspective on education. Reference 2833,2026-07-17 11:41:31.820080,False,GENUINE
C2834,U749,I342,This is an interesting perspective on music. Reference 2834,2026-08-04 15:15:31.820094,False,GENUINE
C2835,U762,I406,The explanation of gaming was very clear. Reference 2835,2026-07-13 01:23:31.820108,False,GENUINE
C2836,U160,I259,This is worth discussing further. Reference 2836,2026-07-01 13:22:31.820121,False,GENUINE
C2837,U645,I376,This was a surprisingly interesting post. Reference 2837,2026-06-08 11:56:31.820135,False,GENUINE
C2838,U704,I161,I really enjoyed this post about fashion. Reference 2838,2026-08-02 16:34:31.820149,False,GENUINE
C2839,U954,I361,This was a surprisingly interesting post. Reference 2839,2026-07-25 12:03:31.820166,False,GENUINE
C2840,U861,I285,I really enjoyed this post about technology. Reference 2840,2026-07-20 10:46:31.820180,False,GENUINE
C2841,U140,I300,The information presented here is useful. Reference 2841,2026-06-11 13:01:31.820193,False,GENUINE
C2842,U200,I135,I think this could be improved. Reference 2842,2026-06-28 17:33:31.820207,False,GENUINE
C2843,U833,I95,I think this could be improved. Reference 2843,2026-07-30 20:04:31.820220,False,GENUINE
C2844,U203,I325,This is an interesting perspective on sports. Reference 2844,2026-08-11 12:59:31.820234,False,GENUINE
C2845,U444,I34,Click here for amazing deals,2026-06-08 04:59:31.820248,False,GENUINE
C2846,U182,I19,The information presented here is useful. Reference 2846,2026-06-17 00:02:31.820261,False,GENUINE
C2847,U389,I323,Thanks for sharing this information. Reference 2847,2026-06-14 18:52:31.820275,False,GENUINE
C2848,U357,I247,This was a surprisingly interesting post. Reference 2848,2026-07-15 12:24:31.820288,False,GENUINE
C2849,U860,I118,Best product ever buy now,2026-06-28 05:04:31.820302,False,GENUINE
C2850,U815,I322,The information presented here is useful. Reference 2850,2026-06-23 08:52:31.820315,False,GENUINE
C2851,U492,I151,This is an interesting perspective on sports. Reference 2851,2026-08-01 14:30:31.820330,False,GENUINE
C2852,U986,I451,I have a different opinion about fashion. Reference 2852,2026-07-02 03:07:31.820344,False,GENUINE
C2853,U333,I126,The information presented here is useful. Reference 2853,2026-07-26 19:04:31.820357,False,GENUINE
C2854,U475,I489,This is worth discussing further. Reference 2854,2026-07-11 04:41:31.820371,False,GENUINE
C2855,U713,I203,I learned something useful about food here. Reference 2855,2026-06-28 07:21:31.820385,False,GENUINE
C2856,U615,I210,The explanation of technology was very clear. Reference 2856,2026-07-16 08:26:31.820399,False,GENUINE
C2857,U274,I259,The explanation of fashion was very clear. Reference 2857,2026-08-06 07:09:31.820412,False,GENUINE
C2858,U575,I395,This is worth discussing further. Reference 2858,2026-06-11 09:26:31.820426,False,GENUINE
C2859,U325,I210,The information presented here is useful. Reference 2859,2026-07-04 03:07:31.820439,False,GENUINE
C2860,U408,I133,I really enjoyed this post about movies. Reference 2860,2026-06-28 15:22:31.820453,False,GENUINE
C2861,U745,I112,Best deal available now,2026-07-14 18:01:31.820466,False,GENUINE
C2862,U458,I209,The explanation of education was very clear. Reference 2862,2026-06-24 01:02:31.820480,False,GENUINE
C2863,U211,I399,This is an interesting perspective on music. Reference 2863,2026-07-31 01:42:31.820494,False,GENUINE
C2864,U619,I276,I really enjoyed this post about technology. Reference 2864,2026-07-08 07:38:31.820507,False,GENUINE
C2865,U92,I399,This is worth discussing further. Reference 2865,2026-06-22 12:10:31.820523,False,GENUINE
C2866,U64,I335,I really enjoyed this post about sports. Reference 2866,2026-07-09 20:58:31.820537,False,GENUINE
C2867,U548,I101,I learned something useful about fashion here. Reference 2867,2026-06-07 11:52:31.820551,False,GENUINE
C2868,U234,I148,I learned something useful about music here. Reference 2868,2026-07-12 15:48:31.820568,False,GENUINE
C2869,U423,I110,This was a surprisingly interesting post. Reference 2869,2026-08-10 14:11:31.820581,False,GENUINE
C2870,U36,I432,I really enjoyed this post about gaming. Reference 2870,2026-06-27 04:26:31.820595,False,GENUINE
C2871,U407,I405,I think this could be improved. Reference 2871,2026-07-28 13:07:31.820609,False,GENUINE
C2872,U289,I154,I really enjoyed this post about sports. Reference 2872,2026-06-15 08:19:31.820623,False,GENUINE
C2873,U790,I352,The explanation of technology was very clear. Reference 2873,2026-07-18 00:47:31.820636,False,GENUINE
C2874,U767,I63,The information presented here is useful. Reference 2874,2026-07-30 21:23:31.820650,False,GENUINE
C2875,U837,I379,I have a different opinion about gaming. Reference 2875,2026-08-04 20:48:31.820666,False,GENUINE
C2876,U75,I258,The information presented here is useful. Reference 2876,2026-08-10 11:46:31.820682,False,GENUINE
C2877,U760,I425,This was a surprisingly interesting post. Reference 2877,2026-08-03 03:14:31.820696,False,GENUINE
C2878,U753,I301,The information presented here is useful. Reference 2878,2026-06-17 16:49:31.820710,False,GENUINE
C2879,U879,I159,This is worth discussing further. Reference 2879,2026-06-26 04:43:31.820725,False,GENUINE
C2880,U761,I11,I have a different opinion about movies. Reference 2880,2026-07-01 01:29:31.820740,False,GENUINE
C2881,U207,I51,I have a different opinion about food. Reference 2881,2026-07-08 13:19:31.820754,False,GENUINE
C2882,U298,I219,This is an interesting perspective on sports. Reference 2882,2026-07-05 20:20:31.820768,False,GENUINE
C2883,U574,I142,I think this could be improved. Reference 2883,2026-06-08 20:31:31.820781,False,GENUINE
C2884,U546,I259,The explanation of fashion was very clear. Reference 2884,2026-08-10 06:22:31.820795,False,GENUINE
C2885,U508,I372,The information presented here is useful. Reference 2885,2026-06-03 09:50:31.820809,False,GENUINE
C2886,U559,I365,This is an interesting perspective on food. Reference 2886,2026-07-22 10:30:31.820823,False,GENUINE
C2887,U591,I499,Amazing product buy now,2026-07-21 16:55:31.820836,False,GENUINE
C2888,U457,I189,I think this could be improved. Reference 2888,2026-06-14 07:43:31.820850,False,GENUINE
C2889,U318,I170,I learned something useful about gaming here. Reference 2889,2026-08-03 03:36:31.820863,False,GENUINE
C2890,U574,I86,The explanation of food was very clear. Reference 2890,2026-06-18 19:39:31.820877,False,GENUINE
C2891,U255,I42,I learned something useful about fashion here. Reference 2891,2026-06-16 17:14:31.820891,False,GENUINE
C2892,U858,I242,This was a surprisingly interesting post. Reference 2892,2026-08-06 11:14:31.820906,False,GENUINE
C2893,U785,I252,I have a different opinion about fashion. Reference 2893,2026-07-14 11:35:31.820919,False,GENUINE
C2894,U758,I172,I learned something useful about technology here. Reference 2894,2026-07-13 13:46:31.820933,False,GENUINE
C2895,U705,I289,Thanks for sharing this information. Reference 2895,2026-08-11 07:48:31.820947,False,GENUINE
C2896,U274,I353,The explanation of food was very clear. Reference 2896,2026-06-23 04:07:31.820963,False,GENUINE
C2897,U511,I160,The explanation of music was very clear. Reference 2897,2026-06-30 20:06:31.820979,False,GENUINE
C2898,U725,I247,This was a surprisingly interesting post. Reference 2898,2026-08-02 06:30:31.820993,False,GENUINE
C2899,U435,I358,This is an interesting perspective on fashion. Reference 2899,2026-07-31 05:55:31.821008,False,GENUINE
C2900,U775,I6,I learned something useful about gaming here. Reference 2900,2026-07-27 16:55:31.821022,False,GENUINE
C2901,U202,I224,This is an interesting perspective on technology. Reference 2901,2026-07-04 05:20:31.821036,False,GENUINE
C2902,U507,I87,This was a surprisingly interesting post. Reference 2902,2026-07-30 02:26:31.821050,False,GENUINE
C2903,U766,I447,This was a surprisingly interesting post. Reference 2903,2026-07-06 11:28:31.821063,False,GENUINE
C2904,U9,I151,This is an interesting perspective on fashion. Reference 2904,2026-07-16 01:14:31.821077,False,GENUINE
C2905,U737,I472,I have a different opinion about music. Reference 2905,2026-06-16 20:16:31.821091,False,GENUINE
C2906,U910,I190,Thanks for sharing this information. Reference 2906,2026-07-29 22:50:31.821105,False,GENUINE
C2907,U297,I267,The explanation of music was very clear. Reference 2907,2026-06-25 13:22:31.821119,False,GENUINE
C2908,U619,I128,I think this could be improved. Reference 2908,2026-07-23 15:52:31.821134,False,GENUINE
C2909,U958,I169,I learned something useful about education here. Reference 2909,2026-06-25 02:27:31.821149,False,GENUINE
C2910,U732,I424,I think this could be improved. Reference 2910,2026-07-13 21:58:31.821162,False,GENUINE
C2911,U426,I91,I learned something useful about food here. Reference 2911,2026-08-05 17:30:31.821176,False,GENUINE
C2912,U5,I159,The explanation of sports was very clear. Reference 2912,2026-06-09 15:49:31.821190,False,GENUINE
C2913,U96,I275,I think this could be improved. Reference 2913,2026-08-03 05:04:31.821204,False,GENUINE
C2914,U62,I319,I think this could be improved. Reference 2914,2026-08-05 18:07:31.821217,False,GENUINE
C2915,U358,I325,This was a surprisingly interesting post. Reference 2915,2026-07-11 10:24:31.821231,False,GENUINE
C2916,U643,I7,The explanation of movies was very clear. Reference 2916,2026-07-16 23:09:31.821244,False,GENUINE
C2917,U840,I466,The information presented here is useful. Reference 2917,2026-07-09 09:39:31.821258,False,GENUINE
C2918,U639,I392,The information presented here is useful. Reference 2918,2026-06-21 18:12:31.821271,False,GENUINE
C2919,U554,I328,The explanation of gaming was very clear. Reference 2919,2026-06-18 21:20:31.821285,False,GENUINE
C2920,U156,I52,The explanation of movies was very clear. Reference 2920,2026-07-26 14:25:31.821299,False,GENUINE
C2921,U269,I288,This is an interesting perspective on education. Reference 2921,2026-06-25 06:57:31.821312,False,GENUINE
C2922,U601,I330,The information presented here is useful. Reference 2922,2026-06-20 10:26:31.821326,False,GENUINE
C2923,U790,I436,Thanks for sharing this information. Reference 2923,2026-06-05 17:24:31.821339,False,GENUINE
C2924,U892,I315,I think this could be improved. Reference 2924,2026-07-27 12:45:31.821355,False,GENUINE
C2925,U2,I401,The explanation of sports was very clear. Reference 2925,2026-08-03 12:27:31.821369,False,GENUINE
C2926,U951,I411,Thanks for sharing this information. Reference 2926,2026-07-29 18:52:31.821382,False,GENUINE
C2927,U168,I243,I really enjoyed this post about music. Reference 2927,2026-08-04 18:03:31.821396,False,GENUINE
C2928,U917,I496,I really enjoyed this post about education. Reference 2928,2026-06-26 06:08:31.821410,False,GENUINE
C2929,U826,I225,The information presented here is useful. Reference 2929,2026-07-13 01:26:31.821426,False,GENUINE
C2930,U309,I256,This is an interesting perspective on sports. Reference 2930,2026-06-21 20:19:31.821440,False,GENUINE
C2931,U402,I193,The information presented here is useful. Reference 2931,2026-07-10 12:29:31.821453,False,GENUINE
C2932,U319,I429,This was a surprisingly interesting post. Reference 2932,2026-06-24 12:40:31.821467,False,GENUINE
C2933,U80,I452,Thanks for sharing this information. Reference 2933,2026-07-27 17:05:31.821480,False,GENUINE
C2934,U968,I324,I have a different opinion about education. Reference 2934,2026-07-03 00:48:31.821494,False,GENUINE
C2935,U573,I226,I think this could be improved. Reference 2935,2026-06-10 10:46:31.821507,False,GENUINE
C2936,U123,I285,The information presented here is useful. Reference 2936,2026-07-26 15:06:31.821523,False,GENUINE
C2937,U25,I443,This is worth discussing further. Reference 2937,2026-06-11 20:15:31.821536,False,GENUINE
C2938,U354,I372,The information presented here is useful. Reference 2938,2026-06-16 16:10:31.821550,False,GENUINE
C2939,U573,I448,The explanation of fashion was very clear. Reference 2939,2026-07-08 18:31:31.821565,False,GENUINE
C2940,U183,I477,I really enjoyed this post about sports. Reference 2940,2026-07-02 14:14:31.821580,False,GENUINE
C2941,U369,I269,The explanation of technology was very clear. Reference 2941,2026-06-19 11:26:31.821593,False,GENUINE
C2942,U317,I168,This is an interesting perspective on music. Reference 2942,2026-07-19 17:38:31.821607,False,GENUINE
C2943,U514,I471,I really enjoyed this post about movies. Reference 2943,2026-08-08 18:44:31.821621,False,GENUINE
C2944,U662,I140,I think this could be improved. Reference 2944,2026-08-07 20:02:31.821634,False,GENUINE
C2945,U712,I360,I have a different opinion about movies. Reference 2945,2026-06-15 22:03:31.821648,False,GENUINE
C2946,U58,I497,Thanks for sharing this information. Reference 2946,2026-06-07 11:25:31.821661,False,GENUINE
C2947,U949,I241,Thanks for sharing this information. Reference 2947,2026-06-28 04:54:31.821675,False,GENUINE
C2948,U177,I242,This was a surprisingly interesting post. Reference 2948,2026-08-08 08:32:31.821689,False,GENUINE
C2949,U378,I14,Thanks for sharing this information. Reference 2949,2026-06-08 14:29:31.821702,False,GENUINE
C2950,U753,I90,I learned something useful about gaming here. Reference 2950,2026-07-04 15:24:31.821716,False,GENUINE
C2951,U854,I433,This is an interesting perspective on technology. Reference 2951,2026-07-02 11:24:31.821730,False,GENUINE
C2952,U652,I363,I really enjoyed this post about music. Reference 2952,2026-08-02 23:02:31.821750,False,GENUINE
C2953,U878,I278,I have a different opinion about sports. Reference 2953,2026-06-13 04:53:31.821765,False,GENUINE
C2954,U628,I377,I really enjoyed this post about music. Reference 2954,2026-06-11 15:59:31.821779,False,GENUINE
C2955,U868,I460,This is worth discussing further. Reference 2955,2026-06-19 09:59:31.821792,False,GENUINE
C2956,U739,I483,This is worth discussing further. Reference 2956,2026-06-12 08:22:31.821806,False,GENUINE
C2957,U412,I213,I really enjoyed this post about gaming. Reference 2957,2026-07-25 06:29:31.821820,False,GENUINE
C2958,U844,I389,This was a surprisingly interesting post. Reference 2958,2026-06-06 11:33:31.821833,False,GENUINE
C2959,U273,I42,I learned something useful about food here. Reference 2959,2026-08-07 18:45:31.821847,False,GENUINE
C2960,U282,I311,The explanation of fashion was very clear. Reference 2960,2026-07-27 02:07:31.821862,False,GENUINE
