comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C2920,U156,I52,The explanation of movies was very clear. Reference 2920,2026-07-26 14:25:31.821299,False,GENUINE,the explanation of movies was very clear reference 2920,"{'very', '2920', 'was', 'movies', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7158118537311953,0.7849272878277844,0.0,0.5645050639370321,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2921,U269,I288,This is an interesting perspective on education. Reference 2921,2026-06-25 06:57:31.821312,False,GENUINE,this is an interesting perspective on education reference 2921,"{'education', 'an', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', '2921'}",1,0,0.6755888896889878,0.8784840634034912,0.0,0.5878497367525422,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2922,U601,I330,The information presented here is useful. Reference 2922,2026-06-20 10:26:31.821326,False,GENUINE,the information presented here is useful reference 2922,"{'useful', 'presented', 'information', 'is', 'the', 'reference', 'here', '2922'}",1,0,0.5910259597851174,0.8376400767057265,0.0,0.5419151166070817,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2923,U790,I436,Thanks for sharing this information. Reference 2923,2026-06-05 17:24:31.821339,False,GENUINE,thanks for sharing this information reference 2923,"{'for', 'thanks', 'information', 'this', '2923', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8362627033135801,0.0,0.5340678288507946,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2924,U892,I315,I think this could be improved. Reference 2924,2026-07-27 12:45:31.821355,False,GENUINE,i think this could be improved reference 2924,"{'could', 'think', 'i', 'improved', 'this', 'reference', '2924', 'be'}",1,0,0.759419500520574,0.8193870111492344,0.0,0.5935516296418947,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2925,U2,I401,The explanation of sports was very clear. Reference 2925,2026-08-03 12:27:31.821369,False,GENUINE,the explanation of sports was very clear reference 2925,"{'very', '2925', 'was', 'clear', 'of', 'the', 'explanation', 'reference', 'sports'}",1,0,0.7100952576393268,0.8006655713986353,0.0,0.5687995687332185,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2926,U951,I411,Thanks for sharing this information. Reference 2926,2026-07-29 18:52:31.821382,False,GENUINE,thanks for sharing this information reference 2926,"{'for', 'thanks', 'information', 'this', 'reference', '2926', 'sharing'}",1,0,0.5701792786438931,0.8367904464682546,0.0,0.5342789261126644,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2927,U168,I243,I really enjoyed this post about music. Reference 2927,2026-08-04 18:03:31.821396,False,GENUINE,i really enjoyed this post about music reference 2927,"{'i', 'music', '2927', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6403705965408895,0.7745936380425125,0.0,0.5339671640063163,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2928,U917,I496,I really enjoyed this post about education. Reference 2928,2026-06-26 06:08:31.821410,False,GENUINE,i really enjoyed this post about education reference 2928,"{'i', 'education', 'this', 'post', '2928', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6416763605206215,0.8354631019091678,0.0,0.5587719669458847,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2929,U826,I225,The information presented here is useful. Reference 2929,2026-07-13 01:26:31.821426,False,GENUINE,the information presented here is useful reference 2929,"{'useful', 'presented', '2929', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8376400767057265,0.0,0.5419151166070817,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2930,U309,I256,This is an interesting perspective on sports. Reference 2930,2026-06-21 20:19:31.821440,False,GENUINE,this is an interesting perspective on sports reference 2930,"{'an', '2930', 'perspective', 'this', 'reference', 'interesting', 'on', 'sports', 'is'}",1,0,0.6758838309085068,0.8419330050945923,0.0,0.5733325428558143,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2931,U402,I193,The information presented here is useful. Reference 2931,2026-07-10 12:29:31.821453,False,GENUINE,the information presented here is useful reference 2931,"{'useful', 'presented', '2931', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8372171894897372,0.0,0.541745961720686,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2932,U319,I429,This was a surprisingly interesting post. Reference 2932,2026-06-24 12:40:31.821467,False,GENUINE,this was a surprisingly interesting post reference 2932,"{'was', '2932', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8508268349073936,0.0,0.5984631822801021,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2933,U80,I452,Thanks for sharing this information. Reference 2933,2026-07-27 17:05:31.821480,False,GENUINE,thanks for sharing this information reference 2933,"{'for', 'thanks', 'information', '2933', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8334187285154907,0.0,0.5329302389315589,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C2934,U968,I324,I have a different opinion about education. Reference 2934,2026-07-03 00:48:31.821494,False,GENUINE,i have a different opinion about education reference 2934,"{'opinion', 'i', 'education', 'have', 'reference', '2934', 'different', 'a', 'about'}",1,0,0.6192479552629859,0.7803465472192725,0.0,0.5288754032297541,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C2935,U573,I226,I think this could be improved. Reference 2935,2026-06-10 10:46:31.821507,False,GENUINE,i think this could be improved reference 2935,"{'could', 'think', 'i', 'improved', 'this', 'reference', '2935', 'be'}",1,0,0.759419500520574,0.8221836656716391,0.0,0.5946702914508566,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2936,U123,I285,The information presented here is useful. Reference 2936,2026-07-26 15:06:31.821523,False,GENUINE,the information presented here is useful reference 2936,"{'useful', 'presented', 'information', 'is', 'the', 'reference', 'here', '2936'}",1,0,0.5910259597851174,0.8374337366516212,0.0,0.5418325805854396,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2937,U25,I443,This is worth discussing further. Reference 2937,2026-06-11 20:15:31.821536,False,GENUINE,this is worth discussing further reference 2937,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '2937'}",1,0,0.7443238159205726,0.8427638339419462,0.0,0.597618869148979,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2938,U354,I372,The information presented here is useful. Reference 2938,2026-06-16 16:10:31.821550,False,GENUINE,the information presented here is useful reference 2938,"{'useful', 'presented', 'information', 'is', 'the', '2938', 'reference', 'here'}",1,0,0.5910259597851174,0.8374337366516212,0.0,0.5418325805854396,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2939,U573,I448,The explanation of fashion was very clear. Reference 2939,2026-07-08 18:31:31.821565,False,GENUINE,the explanation of fashion was very clear reference 2939,"{'very', 'was', 'fashion', 'clear', 'of', 'the', 'explanation', 'reference', '2939'}",1,0,0.7132141265283888,0.8509577916560968,0.0,0.5900080609473748,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2940,U183,I477,I really enjoyed this post about sports. Reference 2940,2026-07-02 14:14:31.821580,False,GENUINE,i really enjoyed this post about sports reference 2940,"{'i', 'this', 'post', 'reference', 'really', '2940', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7583802193239485,0.0,0.5281212268600286,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2941,U369,I269,The explanation of technology was very clear. Reference 2941,2026-06-19 11:26:31.821593,False,GENUINE,the explanation of technology was very clear reference 2941,"{'very', 'was', 'technology', 'clear', 'of', 'the', 'explanation', 'reference', '2941'}",1,0,0.7155681573898554,0.8116359403830289,0.0,0.5751032312396609,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2942,U317,I168,This is an interesting perspective on music. Reference 2942,2026-07-19 17:38:31.821607,False,GENUINE,this is an interesting perspective on music reference 2942,"{'an', 'music', '2942', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.6755579368387613,0.7916425934521218,0.0,0.5531023152744152,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2943,U514,I471,I really enjoyed this post about movies. Reference 2943,2026-08-08 18:44:31.821621,False,GENUINE,i really enjoyed this post about movies reference 2943,"{'i', 'movies', 'this', 'post', 'reference', '2943', 'really', 'enjoyed', 'about'}",1,0,0.646188661896766,0.8577172575528672,0.0,0.569252934685015,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2944,U662,I140,I think this could be improved. Reference 2944,2026-08-07 20:02:31.821634,False,GENUINE,i think this could be improved reference 2944,"{'could', 'think', 'i', 'improved', 'this', 'reference', 'be', '2944'}",1,0,0.759419500520574,0.8490868537270142,0.0,0.6054315666730066,20,0,4,0,1,1,0,0,4.0,0,4.0,False,False
C2945,U712,I360,I have a different opinion about movies. Reference 2945,2026-06-15 22:03:31.821648,False,GENUINE,i have a different opinion about movies reference 2945,"{'opinion', '2945', 'i', 'movies', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6243387956706026,0.8063004134774449,0.0,0.5410387438756888,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2946,U58,I497,Thanks for sharing this information. Reference 2946,2026-06-07 11:25:31.821661,False,GENUINE,thanks for sharing this information reference 2946,"{'for', 'thanks', '2946', 'information', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8360339071545454,0.0,0.5339763103871807,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2947,U949,I241,Thanks for sharing this information. Reference 2947,2026-06-28 04:54:31.821675,False,GENUINE,thanks for sharing this information reference 2947,"{'for', 'thanks', '2947', 'information', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8375492989180187,0.0,0.5345824670925701,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2948,U177,I242,This was a surprisingly interesting post. Reference 2948,2026-08-08 08:32:31.821689,False,GENUINE,this was a surprisingly interesting post reference 2948,"{'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly', '2948'}",1,0,0.7375212809061276,0.8507256901412508,0.0,0.598422724373645,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2949,U378,I14,Thanks for sharing this information. Reference 2949,2026-06-08 14:29:31.821702,False,GENUINE,thanks for sharing this information reference 2949,"{'for', 'thanks', 'information', 'this', '2949', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8376220140150369,0.0,0.5346115531313773,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2950,U753,I90,I learned something useful about gaming here. Reference 2950,2026-07-04 15:24:31.821716,False,GENUINE,i learned something useful about gaming here reference 2950,"{'useful', 'i', 'gaming', '2950', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7988402883319872,0.0,0.5489600394671794,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2951,U854,I433,This is an interesting perspective on technology. Reference 2951,2026-07-02 11:24:31.821730,False,GENUINE,this is an interesting perspective on technology reference 2951,"{'an', 'technology', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', '2951'}",1,0,0.6784817884372735,0.8376194851203332,0.0,0.572516420001179,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2952,U652,I363,I really enjoyed this post about music. Reference 2952,2026-08-02 23:02:31.821750,False,GENUINE,i really enjoyed this post about music reference 2952,"{'i', 'music', 'this', 'post', 'reference', '2952', 'really', 'enjoyed', 'about'}",1,0,0.6403705965408895,0.8451649929284792,0.0,0.562195705960703,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2953,U878,I278,I have a different opinion about sports. Reference 2953,2026-06-13 04:53:31.821765,False,GENUINE,i have a different opinion about sports reference 2953,"{'opinion', 'i', 'sports', 'have', '2953', 'reference', 'different', 'a', 'about'}",1,0,0.6198363674364162,0.8363506281766495,0.0,0.5514829798734056,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2954,U628,I377,I really enjoyed this post about music. Reference 2954,2026-06-11 15:59:31.821779,False,GENUINE,i really enjoyed this post about music reference 2954,"{'i', 'music', 'this', 'post', 'reference', 'really', 'enjoyed', '2954', 'about'}",1,0,0.6403705965408895,0.8451649929284792,0.0,0.562195705960703,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2955,U868,I460,This is worth discussing further. Reference 2955,2026-06-19 09:59:31.821792,False,GENUINE,this is worth discussing further reference 2955,"{'2955', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8426424033564542,0.0,0.5975702969147821,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2956,U739,I483,This is worth discussing further. Reference 2956,2026-06-12 08:22:31.821806,False,GENUINE,this is worth discussing further reference 2956,"{'2956', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8426424033564542,0.0,0.5975702969147821,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2957,U412,I213,I really enjoyed this post about gaming. Reference 2957,2026-07-25 06:29:31.821820,False,GENUINE,i really enjoyed this post about gaming reference 2957,"{'2957', 'i', 'this', 'post', 'reference', 'really', 'enjoyed', 'gaming', 'about'}",1,0,0.641800272114989,0.751770355251249,0.0,0.5253382373407458,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2958,U844,I389,This was a surprisingly interesting post. Reference 2958,2026-06-06 11:33:31.821833,False,GENUINE,this was a surprisingly interesting post reference 2958,"{'was', 'this', '2958', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8491935615037753,0.0,0.5978098729186548,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2959,U273,I42,I learned something useful about food here. Reference 2959,2026-08-07 18:45:31.821847,False,GENUINE,i learned something useful about food here reference 2959,"{'useful', 'i', 'here', '2959', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7849716050016118,0.0,0.5431348516879032,10,0,13,40,1,1,0,0,6.0,0,6.0,False,False
C2960,U282,I311,The explanation of fashion was very clear. Reference 2960,2026-07-27 02:07:31.821862,False,GENUINE,the explanation of fashion was very clear reference 2960,"{'very', 'was', 'fashion', 'clear', 'of', '2960', 'the', 'explanation', 'reference'}",1,0,0.7132141265283888,0.8503917713058149,0.0,0.589781652807262,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2961,U650,I382,I really enjoyed this post about movies. Reference 2961,2026-07-17 21:56:31.821876,False,GENUINE,i really enjoyed this post about movies reference 2961,"{'i', 'movies', 'this', 'post', 'reference', 'really', 'enjoyed', 'about', '2961'}",1,0,0.646188661896766,0.8576522750744183,0.0,0.5692269416936354,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2962,U574,I179,This is an interesting perspective on music. Reference 2962,2026-06-30 09:26:31.821890,False,GENUINE,this is an interesting perspective on music reference 2962,"{'an', 'music', 'perspective', 'this', '2962', 'reference', 'interesting', 'on', 'is'}",1,0,0.6755579368387613,0.7911508262706282,0.0,0.5529056084018178,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2963,U581,I428,This is an interesting perspective on food. Reference 2963,2026-08-03 19:23:31.821904,False,GENUINE,this is an interesting perspective on food reference 2963,"{'an', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', 'is', '2963'}",1,0,0.6799644691628451,0.7827798267503215,0.0,0.5510994949071244,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2964,U119,I470,This is an interesting perspective on education. Reference 2964,2026-06-06 10:15:31.821921,False,GENUINE,this is an interesting perspective on education reference 2964,"{'education', 'an', 'perspective', 'this', 'reference', '2964', 'interesting', 'on', 'is'}",1,0,0.6755888896889878,0.8499540654549419,0.0,0.5764377375731224,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2965,U88,I95,This is worth discussing further. Reference 2965,2026-07-27 10:03:31.821935,False,GENUINE,this is worth discussing further reference 2965,"{'worth', '2965', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8384304749355307,0.0,0.5958855255464127,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2966,U807,I5,The explanation of music was very clear. Reference 2966,2026-06-30 22:20:31.821949,False,GENUINE,the explanation of music was very clear reference 2966,"{'very', 'was', 'music', 'clear', 'of', 'the', 'explanation', 'reference', '2966'}",1,0,0.71364161269564,0.7728706710208912,0.0,0.5589228328518305,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2967,U83,I449,The explanation of movies was very clear. Reference 2967,2026-06-10 20:33:31.821963,False,GENUINE,the explanation of movies was very clear reference 2967,"{'very', 'was', 'movies', 'clear', 'of', 'the', 'explanation', 'reference', '2967'}",1,0,0.7158118537311953,0.7847664950942879,0.0,0.5644407468436334,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
